DOY,hour,Tair,SWDR,PAR,diffPAR,Vpact,vhor,rain,avc,pressure,ST005,SM5_10
108,13,10.75,642.32,1183.9,559.26,0.719,3.09,0,367.89,962.01,4.13,38.91
108,14,10.61,274.25,524.76,381.88,0.717,2.73,0,367.37,962,4.13,38.86
108,15,11.08,313.64,592.95,399.45,0.705,2.06,0,366.95,961.86,4.13,38.84
108,16,11.03,218.29,418.96,324.98,0.693,2.06,0,366.82,961.8,4.14,38.84
108,17,10.71,220.65,408.96,267.18,0.773,2.21,0,366.89,961.85,4.14,38.84
108,18,10.24,65.55,129.39,101.75,0.762,1.69,0,366.7,961.93,4.14,38.84
108,19,9.66,11.31,25.97,18.02,0.798,1.73,0,367.22,962.23,4.14,38.81
108,20,9.22,0,2.53,0.76,0.78,1.6,0,367.09,962.51,4.16,38.77
108,21,9.1,0,0,0,0.781,1.61,0,368.45,962.73,4.16,38.77
108,22,9.22,0,0,0,0.763,1.52,0,367.68,962.7,4.17,38.77
108,23,7.92,0,0,0,0.776,2.66,0,369.39,962.88,4.18,38.77
108,24,7.67,0,0,0,0.762,2.29,0,369.48,962.97,4.19,38.75
109,1,7.92,0,0,0,0.75,2.08,0,369.47,962.88,4.19,38.7
109,2,7.97,0,0,0,0.774,1.77,0.3,368.89,962.77,4.21,38.7
109,3,7.74,0,0,0,0.773,1.82,0,369.11,962.66,4.22,38.7
109,4,7.64,0,0,0,0.775,0.99,0,369.89,962.43,4.23,38.7
109,5,7.27,0,0,0,0.786,0.93,0.5,369.95,962.37,4.24,38.7
109,6,5.31,0.95,3.89,2.42,0.826,2.36,0.7,386.22,962.61,4.25,38.7
109,7,4.71,13.42,28.7,20.65,0.818,2.82,1.4,390.21,962.96,4.27,38.71
109,8,4.55,55.9,111.9,92.48,0.81,2.36,0.6,383.55,963.37,4.28,39.74
109,9,4.7,116.77,228.5,167.78,0.803,1.89,0,378.94,963.71,4.28,40.56
109,10,5.56,222.78,435.66,349.24,0.771,1.78,0,373.92,963.98,4.29,40.45
109,11,5.81,122.91,248.87,190.08,0.774,1.96,0,373.54,964.24,4.31,40.32
109,12,6.12,213.64,420.49,317.86,0.78,2.31,0,373.55,964.38,4.32,40.19
109,13,7.07,347.77,661.67,390.48,0.744,2.03,0,372.1,964.33,4.32,40.09
109,14,8.39,424.44,782.58,373.08,0.711,1.27,0,371.27,964.17,4.33,40.02
109,15,8.62,283.46,535.6,302.92,0.729,1.3,0,370.21,964.19,4.34,39.94
109,16,8.61,178.29,343.92,264.49,0.738,1.47,0,369.18,964.21,4.35,39.87
109,17,9.03,208.35,388.42,203.36,0.688,0.83,0,369.69,964.28,4.36,39.81
109,18,8.89,114.47,224.49,98.58,0.709,1.21,0,369.23,964.4,4.36,39.76
109,19,8.76,51.05,96.05,47.3,0.719,0.56,0,368.89,964.67,4.38,39.69
109,20,8.66,0.74,6.48,1.52,0.691,0.63,0,369.37,965.3,4.37,39.64
109,21,8.83,0,0,0,0.675,0.97,0,369.84,965.83,4.38,39.6
109,22,7.58,0,0,0,0.719,1.31,0,372.17,966.36,4.39,39.54
109,23,6.62,0,0,0,0.77,1.38,0,374.5,966.6,4.39,39.51
109,24,6.3,0,0,0,0.779,1.3,0,375,966.83,4.41,39.47
110,1,6.42,0,0,0,0.786,2.33,0,372.65,966.89,4.41,39.41
110,2,6.76,0,0,0,0.767,1.97,0,370.76,966.85,4.41,39.4
110,3,5.82,0,0,0,0.771,1.19,0,374.28,967.01,4.43,39.36
110,4,5.56,0,0,0,0.788,2.18,0,376.49,967.34,4.44,39.33
110,5,6.14,0,0.21,0.76,0.787,1.29,0,375.04,967.8,4.45,39.31
110,6,6.14,9.08,19.54,16.46,0.782,1.19,0,373.87,968.29,4.46,39.26
110,7,6.56,62.91,119.43,97.86,0.775,1.25,0,372.79,968.89,4.46,39.26
110,8,6.49,145.12,275.3,217.38,0.783,1.3,0,373.4,969.63,4.47,39.19
110,9,7.29,318.45,590.37,397.95,0.775,2.17,0,372.18,970.18,4.47,39.19
110,10,7.85,382.18,712.01,482.22,0.719,2.53,0,368.78,970.73,4.48,39.16
110,11,8.29,433.78,814.6,544.74,0.711,3.2,0,368.01,971.14,4.49,39.12
110,12,8.67,521.9,971.42,610.6,0.712,3.7,0,368.16,971.46,4.5,39.12
110,13,9.39,663.04,1228.03,563.68,0.691,3.55,0,367.5,971.69,4.49,39.11
110,14,9.74,363.6,681.68,360.6,0.719,3.04,0,366.73,971.92,4.5,39.05
110,15,9.69,114.17,225.7,209.75,0.758,2.43,0,366.49,972.19,4.52,39.05
110,16,9.98,203.47,389.37,301.26,0.746,3.73,0,365.97,972.53,4.51,38.99
110,17,9.46,39.99,82.78,55.44,0.797,2.53,0,367.17,973.07,4.51,38.98
110,18,8.95,26.83,56.45,40.79,0.883,1.41,0,367.18,973.6,4.52,38.95
110,19,8.24,0,5.85,1.52,0.924,2.2,0.3,369.35,974.11,4.52,38.91
110,20,7.64,0,1,0.76,0.942,2.41,0,371.86,974.63,4.53,38.91
110,21,7.5,0,0,0,0.915,2.07,0.1,373.42,975.4,4.55,38.91
110,22,7.11,0,0,0,0.893,2.32,0,372.92,976.12,4.54,38.85
110,23,6.95,0,0,0,0.878,2.43,0,372.97,976.63,4.55,38.84
110,24,6.64,0,0,0,0.878,1.62,0,373.22,977.07,4.55,38.84
111,1,6.39,0,0,0,0.893,2.32,0,371.89,977.17,4.56,38.84
111,2,6.08,0,0,0,0.891,2.8,0,374.64,977.33,4.57,38.82
111,3,5.84,0,0,0,0.886,1.69,0,375.89,977.55,4.58,38.77
111,4,5.48,0,0,0,0.868,1.46,0,377.83,977.57,4.59,38.77
111,5,5.13,0,0.31,0.76,0.849,1.06,0,377.45,977.52,4.6,38.77
111,6,5.39,10.36,22.32,16.28,0.866,0.74,0,373.98,978.02,4.6,38.77
111,7,5.63,40.92,78.99,64.03,0.879,1.01,0,375.02,978.55,4.6,38.77
111,8,6.3,157.68,292.37,214.53,0.886,1.37,0,375.16,978.87,4.62,38.77
111,9,7.56,270.31,509.16,393.82,0.872,0.86,0,373.37,979.29,4.62,38.74
111,10,8.15,241.65,467.94,433.51,0.897,1.64,0,372.34,979.48,4.63,38.7
111,11,8.26,270.5,513.06,473.98,0.907,2.03,0,371.9,979.7,4.63,38.7
111,12,8.64,410.68,764.05,560.45,0.904,2.13,0,371.3,979.71,4.63,38.7
111,13,9.8,505.86,933.25,520.4,0.885,2.36,0,368.16,979.58,4.64,38.7
111,14,10.23,485.37,899.54,381.46,0.862,2.61,0,367.06,979.36,4.65,38.64
111,15,11.33,607.84,1127.14,293.12,0.827,2.06,0,366.39,978.84,4.65,38.63
111,16,11.73,538.18,986.54,167.68,0.818,2.41,0,365.98,978.42,4.65,38.63
111,17,12.14,381.93,693.01,136.95,0.824,1.94,0,365.34,978.07,4.66,38.63
111,18,12.15,208.26,373.46,99.06,0.84,1.56,0,364.69,977.9,4.66,38.56
111,19,11.61,64.34,120.75,45.56,0.838,1.34,0,364.53,977.91,4.68,38.56
111,20,10.58,2.58,9.9,3.19,0.812,2.37,0,364.68,978.11,4.68,38.56
111,21,9.2,0,0,0,0.764,2.88,0,365.17,978.35,4.68,38.56
111,22,8.47,0,0,0,0.79,3.02,0,364.84,978.39,4.69,38.56
111,23,8.26,0,0,0,0.809,2.71,0,365.24,978.35,4.7,38.49
111,24,8.14,0,0,0,0.793,2.37,0,366.71,978.31,4.7,38.49
112,1,7.68,0,0,0,0.77,2.38,0,368.12,978.18,4.72,38.49
112,2,7.54,0,0,0,0.765,2.74,0,370.45,977.93,4.73,38.49
112,3,7.59,0,0,0,0.725,2.49,0,370.03,977.64,4.74,38.43
112,4,7.69,0,0,0,0.752,2.08,0,370.43,977.27,4.74,38.42
112,5,7.68,0,0.63,0.76,0.8,1.94,0,370.27,977.08,4.76,38.42
112,6,7.87,27.85,48.03,19.62,0.823,1.85,0,369.92,976.87,4.77,38.42
112,7,8.57,164.44,280.63,69.89,0.809,1.42,0,370.36,976.87,4.78,38.42
112,8,10.12,336.33,610.33,113.34,0.807,1.07,0,368.14,976.99,4.79,38.42
112,9,10.84,501.5,925.97,142.63,0.82,1.48,0,370.13,976.98,4.79,38.42
112,10,11.25,646.21,1195.96,156.26,0.807,2.19,0,368.15,976.76,4.8,38.42
112,11,11.83,749.24,1388.49,173.16,0.822,2.19,0,367.43,976.66,4.8,38.42
112,12,13.07,823.42,1514.92,218.6,0.842,2.47,0,367.5,976.2,4.8,38.41
112,13,14.07,831.32,1530.88,241.3,0.868,1.51,0,365.36,975.72,4.81,38.35
112,14,14.69,754.72,1389.49,211.54,0.778,1.88,0,366.17,975.12,4.82,38.35
112,15,15.05,560.93,1047.35,199.58,0.766,1.93,0,365.15,974.56,4.82,38.35
112,16,15.07,332,631.55,148.96,0.702,1.72,0,364.97,974.32,4.83,38.31
112,17,15.31,344.55,628.49,115.38,0.663,1.81,0,364.77,973.95,4.83,38.28
112,18,15.33,215.78,385.42,83.16,0.67,2.02,0,364.69,973.64,4.83,38.28
112,19,14.74,45.7,96,34.27,0.678,1.74,0,364.86,973.62,4.85,38.28
112,20,14.06,1.95,8.84,2.6,0.679,2.21,0,365.35,973.63,4.85,38.28
112,21,13.82,0,0,0,0.73,2.72,0,365.43,973.59,4.86,38.28
112,22,13.71,0,0,0,0.707,2.54,0,366.38,973.62,4.87,38.28
112,23,13.56,0,0,0,0.698,2.02,0,367.03,973.57,4.87,38.23
112,24,13.04,0,0,0,0.777,2.2,0,369.34,973.44,4.88,38.21
113,1,12.39,0,0,0,0.786,2.03,0,371.03,973.14,4.89,38.21
113,2,11.18,0,0,0,0.795,3.19,0,372.86,972.69,4.9,38.21
113,3,10.84,0,0,0,0.772,3.72,0,373.97,972.28,4.91,38.21
113,4,10.39,0,0,0,0.771,3.81,0,375.4,972.07,4.92,38.2
113,5,9.95,0,0.37,0.76,0.788,4.12,0,376.83,971.65,4.93,38.14
113,6,9.9,16.86,31.76,25.78,0.801,4.36,0,376.79,971.38,4.94,38.14
113,7,10.02,109.91,197.58,127.52,0.811,4.24,0,378.43,971.36,4.95,38.14
113,8,10.52,188.46,344.24,248.83,0.828,4.26,0,380.09,971.21,4.97,38.14
113,9,11.04,307.52,563.15,355.28,0.851,3.96,0,380.45,971.23,4.97,38.14
113,10,12.45,505.99,934.83,538.16,0.891,3.42,0,380.13,971.24,4.98,38.13
113,11,13.17,492.23,927.92,609.1,0.934,3.84,0,379.51,971.21,4.99,38.07
113,12,13.49,269.15,523.23,386.71,0.929,3.95,0,375.98,971.29,5.01,38.07
113,13,13.41,319.79,619.55,468.9,0.98,3.44,0,373.22,971.13,5.01,38.07
113,14,13.66,265.46,514.33,384.09,0.989,3.56,0,370.29,971.01,5.03,38.07
113,15,13.93,286.11,552.14,397.83,0.927,4.1,0,367.77,970.83,5.03,38.07
113,16,14.44,312.68,592.01,374.34,0.891,3.51,0,367.81,970.66,5.05,38.07
113,17,13.89,118.74,231.54,168.14,0.881,4.39,0,366.91,970.61,5.05,38
113,18,13.09,41.11,83.47,63.56,0.945,3.85,0,367.15,970.58,5.07,38
113,19,12.64,15.87,33.02,23.28,0.993,3.33,0,367.67,970.65,5.07,38
113,20,12.32,0.57,2.79,2.3,0.986,3.24,0,367.56,970.74,5.07,38
113,21,11.82,0,0,0,0.977,3.39,0,367.42,971.1,5.09,38
113,22,11.43,0,0,0,0.972,2.63,0,368.53,971.05,5.1,38
113,23,11.11,0,0,0,0.977,3.21,0,369.69,971.04,5.1,37.97
113,24,10.57,0,0,0,0.977,3.31,0,369.97,971.06,5.11,37.94
114,1,9.93,0,0,0,0.965,2.57,0,370.78,971.08,5.13,37.94
114,2,9.27,0,0,0,0.918,2.42,0.1,371.03,970.74,5.13,37.94
114,3,8.62,0,0,0,0.934,2.16,0.1,371.7,970.32,5.15,37.94
114,4,8.03,0,0,0,0.945,2.18,0.4,372.97,970.02,5.16,37.94
114,5,7.52,0,0,0,0.961,2.37,1.1,373.23,969.9,5.17,37.94
114,6,7.33,3.18,8.22,6.36,0.967,2.45,0.7,374.02,969.83,5.19,37.94
114,7,7.32,14.02,30.81,23.68,0.972,2.21,1.1,375.07,969.89,5.2,38.03
114,8,7.38,36.36,76.83,62.24,0.981,2.35,2,374.54,970.02,5.2,39.33
114,9,7.68,68.68,142.65,121.53,1.004,2.36,1.2,374.49,970,5.22,40.48
114,10,7.99,99.88,207.53,167.49,1.022,2.53,0.5,375.33,969.93,5.24,40.71
114,11,8.34,111.03,235.65,179.8,1.043,2.36,0.2,375.39,969.89,5.24,40.68
114,12,8.62,109.53,232.28,189.85,1.062,2.31,0.4,376.19,969.83,5.25,40.6
114,13,8.74,94.65,203.74,162.88,1.076,2.36,0.2,377.41,969.55,5.27,40.56
114,14,9.02,101.46,218.38,161.88,1.095,2.49,0,377.96,969.27,5.29,40.55
114,15,9.24,73.42,163.88,105.27,1.103,1.9,0,377.83,968.96,5.29,40.45
114,16,9.38,68.17,149.24,101.56,1.116,1.67,0,378.02,968.65,5.3,40.31
114,17,9.56,35.09,79.42,52.08,1.125,1.57,0,377.77,968.36,5.31,40.2
114,18,9.56,25.62,55.19,43.3,1.138,1.46,0,377.84,968.18,5.32,40.09
114,19,9.57,20.77,41.18,34.39,1.147,1.8,0,377.86,967.99,5.33,40.01
114,20,9.68,2.52,5.8,4.51,1.138,1.98,0,375.78,967.98,5.35,39.95
114,21,9.72,0,0,0,1.124,1.44,0.1,375.95,967.98,5.35,39.89
114,22,9.53,0,0,0,1.12,1.44,0.1,379.02,967.93,5.35,39.83
114,23,9.35,0,0,0,1.13,1.71,0,382.67,967.51,5.36,39.78
114,24,9.32,0,0,0,1.133,1.7,0,385.66,967.11,5.36,39.76
115,1,9.34,0,0,0,1.136,1.85,0,389.29,967.02,5.37,39.7
115,2,9.32,0,0,0,1.137,2.1,0,387.39,966.71,5.38,39.68
115,3,9.33,0,0,0,1.138,2.17,0,384.46,966.41,5.39,39.62
115,4,9.26,0,0,0,1.134,2.42,0,391.13,966.05,5.4,39.62
115,5,9.22,0,0.31,0.76,1.13,2.78,0,390.99,965.62,5.41,39.54
115,6,9.2,5.51,12.48,8.92,1.13,2.7,0,389.26,965.4,5.43,39.52
115,7,9.25,28.07,55.76,41.98,1.134,2.72,0,388.67,965.46,5.43,39.47
115,8,9.41,61.79,121.22,86.86,1.147,2.2,0,388.35,965.57,5.43,39.46
115,9,9.7,133.11,257.67,222.6,1.168,3.01,0,389.48,965.55,5.44,39.4
115,10,9.8,201.43,393.32,290.61,1.177,3.34,0,391.99,965.56,5.44,39.4
115,11,9.99,448.44,841.88,581.5,1.191,2.84,0,384.27,965.48,5.45,39.36
115,12,11.95,788.94,1453.36,373.09,1.191,2.34,0,377.14,965,5.46,39.33
115,13,13.6,800,1466.9,474.03,1.068,2.61,0.1,369.53,964.4,5.47,39.33
115,14,13.84,339.26,635.92,489.88,1.033,2.28,0,373.355,963.9,5.47,39.26
115,15,14.7,261.95,490.05,389.34,1.069,2.01,0,377.18,963.33,5.49,39.26
115,16,15.49,254.43,477.89,327.48,1.03,2.07,0,376.39,962.68,5.49,39.22
115,17,15.72,184.29,352.4,218.47,1.06,2.47,0,376.23,962.26,5.49,39.19
115,18,15.65,75.31,142.86,108.02,1.046,2.12,0,375.88,962.04,5.51,39.19
115,19,15.42,30.62,63.4,41.86,1.054,1.56,0,377.68,961.85,5.51,39.19
115,20,14.83,1.78,5.74,3.03,1.07,2.03,0,379.82,961.88,5.51,39.15
115,21,14.29,0,0,0,1.057,1.84,0,383.19,961.86,5.53,39.12
115,22,13.78,0,0,0,1.001,2.12,0,384.89,961.55,5.53,39.12
115,23,13.21,0,0,0,0.979,1.79,0,383.14,961.14,5.55,39.12
115,24,12.38,0,0,0,1.016,2.26,0,386.56,960.96,5.56,39.07
116,1,11.95,0,0,0,0.996,2.09,0,384.51,960.46,5.57,39.05
116,2,11.07,0,0,0,1.014,2.1,0,389.62,959.74,5.59,39.05
116,3,10.02,0,0,0,1.032,3.14,0,393.1,959.2,5.59,39
116,4,8.97,0,0,0,1.035,2.64,0,390.43,958.55,5.61,38.98
116,5,8.54,0,1.05,0.76,1.028,2.72,0,390.44,957.74,5.62,38.98
116,6,8.25,28.74,54.66,36.18,1.022,1.82,0,392.46,957.24,5.64,38.91
116,7,8.43,134.99,231.66,185.3,1.034,2.24,0,396.63,956.71,5.64,38.91
116,8,8.57,172.27,312.27,286.9,1.033,2.08,0,408.97,956.2,5.65,38.91
116,9,8.96,331.36,596.63,408.06,1.016,3.03,0,404.94,955.52,5.67,38.91
116,10,9.97,297.64,551.04,409.9,1.005,3.74,0,394.67,954.71,5.68,38.86
116,11,10.43,329.83,628.91,492.5,0.994,3.68,0,388.91,954.02,5.69,38.84
116,12,11.36,326.87,625.33,455.38,0.965,4.45,0,384.15,952.74,5.7,38.84
116,13,12.12,393.09,741.77,554.12,0.962,3.93,0,381.02,951.73,5.71,38.83
116,14,13.11,422.37,798.64,597.26,0.947,3.88,0,376.35,950.7,5.72,38.77
116,15,13.22,182.57,364.99,279.37,0.938,3.71,0,374.08,949.55,5.73,38.77
116,16,10.21,19.4,46.39,32.06,1.058,3.87,1.6,377.7,948.97,5.74,38.78
116,17,9.16,45.73,100.06,71.93,1.047,3.82,0.7,377.12,948,5.77,38.94
116,18,7.59,40.28,83.94,63.26,0.926,5.11,0.8,374.06,947.52,5.77,39.08
116,19,6.91,13.36,28.75,20.88,0.92,4.1,1.2,375.1,947.04,5.78,39.31
116,20,6.44,0.99,3.06,2.17,0.897,4.97,0.2,376.82,946.65,5.79,40.03
116,21,6.35,0,0,0,0.897,4.49,0.1,377.56,946.58,5.8,40.31
116,22,6.15,0,0,0,0.882,5.42,0,377.98,946.17,5.81,40.27
116,23,5.88,0,0,0,0.876,4.35,0.1,378.88,945.65,5.82,40.2
116,24,6.38,0,0,0,0.901,5.43,0,379.58,944.82,5.83,40.12
117,1,6.99,0,0,0,0.933,4.52,0.2,380.05,944.57,5.85,40.06
117,2,7.2,0,0,0,0.92,5.71,0.1,380.82,944.64,5.85,40
117,3,6.39,0,0,0,0.788,4.7,0,379.39,945.7,5.85,39.97
117,4,5.14,0,0,0,0.743,5.16,0,379.57,946.57,5.87,39.9
117,5,4.44,0,0.63,0.76,0.704,4.8,0,379.27,947.51,5.88,39.86
117,6,3.76,53.54,75.25,55.01,0.673,5.65,0,379.63,948.46,5.89,39.83
117,7,3.73,184.48,312.9,131.57,0.68,3.4,0.1,379.538,949.35,5.89,39.77
117,8,4.46,324.15,572.41,233.83,0.69,0,0.1,379.447,949.94,5.9,39.76
117,9,5.56,309.28,566.25,346.02,0.63,0,0,379.355,950.69,5.91,39.69
117,10,6,352.04,651.99,386.9,0.573,0,0,379.263,951.66,5.91,39.69
117,11,5.95,504.37,928.82,327.67,0.624,0,0,379.171,952.26,5.92,39.63
117,12,6.72,527.98,969.84,357.92,0.631,0,0,379.079,952.32,5.92,39.59
117,13,6.34,382.48,711.17,367.29,0.645,0,0,378.988,952.61,5.92,39.54
117,14,6.26,307.52,576.79,328.55,0.663,0,0,378.896,952.66,5.93,39.51
117,15,6.69,643.06,1178.9,228.52,0.67,0,0,378.804,952.73,5.94,39.47
117,16,4.48,69.82,142.44,97.92,0.654,0,1.2,378.712,953.62,5.94,39.47
117,17,3.71,263,481.41,176.16,0.691,0,0,378.621,953.8,5.95,39.44
117,18,4.44,89.8,174.04,123.86,0.709,0,0,378.529,953.99,5.95,39.51
117,19,4.83,52.26,97.48,69.54,0.696,0,0,378.437,954.26,5.96,39.54
117,20,4.26,2.39,7.8,4.2,0.688,0,0.6,378.346,954.82,5.96,39.54
117,21,3.14,0,0,0,0.688,0,2.6,378.254,955.05,5.95,40.37
117,22,3.24,0,0,0,0.721,0,0.6,378.162,955.05,5.96,41
117,23,3.39,0,0,0,0.737,0,1.4,378.07,954.81,5.96,40.97
117,24,3.12,0,0,0,0.72,0,0.1,377.979,954.41,5.96,41.25
118,1,3.27,0,0,0,0.73,0,0,377.887,954.15,5.96,41.01
118,2,3.65,0,0,0,0.749,0,0.7,377.795,953.57,5.97,40.75
118,3,4.07,0,0,0,0.776,0,0,377.703,952.95,5.97,40.77
118,4,4.38,0,0,0,0.784,0,0,377.612,952.43,5.97,40.68
118,5,4.5,0,0.58,0.76,0.783,0,0.3,377.52,952.08,5.97,40.56
118,6,4.52,7.94,16.69,13.29,0.788,0,1,377.428,951.8,5.97,40.47
118,7,4.68,67.88,125.43,109.58,0.806,0,0.1,377.336,951.57,5.97,40.56
118,8,5.32,125.08,236.13,183.27,0.828,0,0.1,377.245,951.18,5.98,40.63
118,9,5.98,219.02,415.33,323.66,0.834,0,0.1,377.153,950.58,5.97,40.6
118,10,7.36,279.44,540.55,425.26,0.808,0,0,377.061,949.85,5.97,40.53
118,11,7.96,481.64,904.02,575.1,0.79,0,0,376.969,948.67,5.97,40.43
118,12,9.06,452.26,849.83,592.31,0.772,0,0,376.878,947.6,5.97,40.35
118,13,9.43,245.57,481.05,376.08,0.741,0,0,376.786,947.2,5.96,40.26
118,14,10.57,437.83,831.65,564.22,0.668,0,0,376.694,946.66,5.95,40.16
118,15,10.85,258.54,495.85,375.66,0.662,0,0,376.602,946.35,5.95,40.09
118,16,8.77,186.23,364.73,271.78,0.78,0,0.2,376.51,946.8,5.95,40.04
118,17,8.78,116.13,227.34,154.23,0.821,0,0.1,376.419,946.96,5.95,39.97
118,18,8.66,40.12,80.47,58.89,0.841,0,0,376.327,947.27,5.94,39.9
118,19,8.59,12.2,27.81,18.25,0.847,0,0,376.235,947.48,5.94,39.84
118,20,8.34,1.09,5.37,2.42,0.837,0,0,376.143,947.74,5.93,39.77
118,21,8.38,0,0,0,0.849,0,0.1,376.052,948.15,5.93,39.75
118,22,8.5,0,0,0,0.848,0,0,375.96,948.4,5.94,39.69
118,23,8.35,0,0,0,0.847,0,0,375.868,948.41,5.92,39.69
118,24,8.27,0,0,0,0.889,0,0.1,375.777,948.11,5.92,39.65
119,1,8.64,0,0,0,0.899,0,0,375.685,947.61,5.92,39.62
119,2,8.75,0,0,0,0.889,0,0.1,375.593,946.8,5.92,39.59
119,3,8.65,0,0,0,0.885,0,0,375.501,946.11,5.92,39.54
119,4,8.7,0,0,0,0.892,0,0,375.41,945.58,5.92,39.54
119,5,8.96,0.41,2.37,0.76,0.886,0,0,375.318,945.1,5.92,39.51
119,6,9.28,11.38,19.12,14.25,0.876,0,1.2,375.226,944.84,5.92,39.47
119,7,7.99,34.67,66.77,49.33,0.907,0,0,375.134,945.25,5.92,39.51
119,8,8.05,19.63,44.29,29.56,0.894,0,1.7,375.043,945.91,5.94,39.67
119,9,6.05,68.29,138.44,111.31,0.87,0,4.3,374.951,947.05,5.93,41.49
119,10,5.03,104.56,212.48,156.97,0.759,0,0.4,374.859,947.88,5.94,41.64
119,11,5.38,310.49,586.79,452.58,0.756,0,0.1,374.767,948.18,5.94,41.2
119,12,6.12,280.31,532.76,414.56,0.787,0,0.3,374.676,948.54,5.95,40.89
119,13,7.71,479.06,880.95,521.72,0.769,0,0,374.584,948.4,5.94,40.69
119,14,9.03,625.71,1147.61,334.24,0.689,0,0.1,374.492,948.51,5.95,40.55
119,15,9.78,485.85,894.8,309.32,0.67,0,0,374.4,948.6,5.94,40.42
119,16,10.16,280.89,527.13,283.2,0.673,0,0,374.309,948.95,5.95,40.3
119,17,7.07,273.62,495.26,208.92,0.771,0,0.3,374.217,950.45,5.95,40.19
119,18,7.74,220.65,402.06,69.35,0.764,0,0,374.125,950.64,5.95,40.11
119,19,7.95,41.29,90.04,34.69,0.758,0,0,374.033,951.18,5.96,40.05
119,20,7.44,4.66,13.96,6.78,0.77,0,0,373.941,951.86,5.94,39.98
119,21,6.96,0,0,0,0.791,0,0,373.85,952.52,5.95,39.92
119,22,6.52,0,0,0,0.792,0,0,373.758,953.01,5.94,39.88
119,23,6,0,0,0,0.831,0,1.1,373.666,954.11,5.95,39.83
119,24,5.2,0,0,0,0.82,0,0,373.574,954.74,5.96,39.94
120,1,4.75,0,0,0,0.784,0,0,373.483,954.61,5.96,40.11
120,2,5.39,0,0,0,0.775,0,0,373.391,954.67,5.96,40.12
120,3,5.15,0,0,0,0.741,0,0.1,373.299,954.93,5.97,40.12
120,4,4.46,0,0,0,0.728,0,0,373.208,955.23,5.97,40.06
120,5,4.68,2.13,3.47,3.63,0.749,0,0,373.116,955.39,5.97,40.04
120,6,4.79,44.77,69.3,49.16,0.732,0,0,373.024,955.53,5.97,39.98
120,7,5.03,124.41,228.6,137.96,0.716,0,0,372.932,956.14,5.97,39.94
120,8,5.63,213.89,402.06,276.56,0.718,0,0,372.841,956.61,5.97,39.9
120,9,6.57,360.39,682.37,402.67,0.717,0,0,372.749,956.95,5.97,39.87
120,10,7.22,452.46,855.67,480.24,0.726,0,0.1,372.657,957.2,5.97,39.83
120,11,7.37,366.06,699.75,427.59,0.735,0,0,372.565,957.24,5.97,39.77
120,12,7.38,237.7,461.41,377.69,0.747,3.72,0,372.474,957.28,5.98,39.75
120,13,8.95,393.56,746.35,496.09,0.754,3.74,0,372.382,956.76,5.98,39.69
120,14,10.92,468.93,884.05,453.06,0.689,3.43,0,372.29,956.11,5.98,39.66
120,15,12.03,544.74,1018.5,430.65,0.663,4.38,0,369.89,955.4,5.98,39.6
120,16,12.65,404.88,757.52,308.76,0.678,4.44,0,368.64,954.53,5.97,39.54
120,17,13.37,275.17,513.96,266.76,0.713,4.32,0,367.64,953.92,5.97,39.51
120,18,13.73,200.44,369.99,204.01,0.734,4.54,0,366.91,953.39,5.96,39.47
120,19,13.41,86.17,156.61,101.74,0.734,4.12,0,366.98,953.21,5.96,39.43
120,20,12.92,7.61,17.43,10.78,0.726,3.34,0,367.52,952.87,5.96,39.4
120,21,12.89,0,0,0,0.755,2.72,0,367.35,952.96,5.95,39.33
120,22,13.12,0,0,0,0.761,3.38,0,366.58,952.41,5.95,39.33
120,23,13.03,0,0,0,0.797,2.89,0,366.55,952.12,5.96,39.33
120,24,13.47,0,0,0,0.793,3.45,0,367.64,951.56,5.97,39.27
121,1,13.83,0,0,0,0.763,3.69,0,368.82,951.15,5.96,39.26
121,2,13.16,0,0,0,0.781,4.2,0,370.56,950.65,5.96,39.26
121,3,12.42,0,0,0,0.791,4.25,0,372.59,950.27,5.96,39.19
121,4,12.17,0,0,0,0.801,4.04,0,373.91,949.8,5.96,39.19
121,5,12.28,0,2.27,0.76,0.809,4.09,0,374.33,949.45,5.97,39.19
121,6,12.26,23.84,47.03,36.42,0.82,3.58,0,375.04,949.7,5.98,39.12
121,7,12.13,63.42,127.33,78.44,0.828,3.16,0,375.94,950.18,5.98,39.12
121,8,12.26,177.97,339.76,182.5,0.851,4.08,0,376.73,951.23,5.97,39.12
121,9,10.33,78.46,160.14,120.28,0.936,3.95,0.1,378.84,952.61,5.98,39.08
121,10,9.86,352.96,671.57,418.21,0.959,4.19,0,373.41,952.65,5.99,39.05
121,11,10.56,358.86,689.01,415.52,0.935,4.69,0.1,371.64,952.4,5.99,39.05
121,12,10.52,383.81,731.35,440.8,0.872,5.59,0,370.82,952.96,5.99,39.05
121,13,10.66,243.6,465.04,326.23,0.859,4.93,0,370.06,953.42,6,39.04
121,14,10.74,331.07,634.34,484.49,0.84,4.66,0,370.48,953.51,6,38.98
121,15,11.16,375.88,714.12,479.66,0.824,5.07,0,369.61,953.26,6,38.98
121,16,11.5,266.54,509.12,372.38,0.765,3.51,0,369.12,953.5,6.02,38.98
121,17,11.27,191.72,367.25,264.25,0.746,4.02,0,369.29,953.78,6.02,38.94
121,18,11.12,119.47,231.12,172.15,0.79,3.18,0,368.9,953.87,6.01,38.91
