DOY,hour,DateTime,Rn [W/m2],H [W/m2],LE [W/m2],NEE [umol/m2s],GPP [umol/m2s],RE [umol/m2s]
99,10,99.396,360.62,276.49,81.77,1.34,0.07,1.41
99,11,99.438,459.15,-9999,-9999,-2.24,3.78,1.55
99,12,99.479,517.24,449.02,75.85,-4.3,6.07,1.77
99,13,99.521,510,434.77,39.22,-3.76,5.68,1.91
99,14,99.562,452.07,419.69,63.85,-0.94,2.93,2
99,15,99.604,410.26,359.15,37.32,-1.08,3.15,2.07
99,16,99.646,226.41,217.1,42.39,-0.7,2.77,2.08
99,17,99.688,107.66,116.44,40.13,-0.36,2.37,2.01
99,18,99.729,-3.55,28.61,14.54,0.45,1.47,1.93
99,19,99.771,-76.9,-31.7,5.11,0.84,1,1.84
99,20,99.812,-99.07,-52.95,0.44,1.2,0.55,1.74
99,21,99.854,-99.4,-50.45,1.21,1.54,0.12,1.66
99,22,99.896,-93.23,-67.03,-1.89,2.06,-0.47,1.59
99,23,99.938,-86.53,-47.67,-10.9,1.56,-0.03,1.54
99,24,99.979,-87.24,-60.84,-12.53,0.64,0.86,1.49
100,1,100.021,-87.99,-58.26,-5.31,1.74,-0.29,1.46
100,2,100.062,-88.68,-64.48,-5.14,1.96,-0.53,1.42
100,3,100.104,-89.27,-55.36,-5.62,1.31,0.08,1.39
100,4,100.146,-87.76,-64.03,-7.39,1.82,-0.46,1.36
100,5,100.188,-54.75,-56.25,-7.16,1.44,-0.1,1.33
100,6,100.229,-39.2,-44.95,-7.55,1.56,-0.23,1.33
100,7,100.271,3.41,-6.94,-1.06,2.38,-1.03,1.34
100,8,100.312,58.07,45.86,11.32,1.14,0.23,1.37
100,9,100.354,185.86,140.14,31.59,-2.32,3.74,1.42
100,10,100.396,176.32,149.87,27.1,-1.78,3.29,1.51
100,11,100.438,269.08,208.08,51.53,-0.44,2.03,1.58
100,12,100.479,492.39,416.6,102.46,-0.92,2.68,1.76
100,13,100.521,313.56,262.02,56,-1.2,3.09,1.9
100,14,100.562,213.57,206.61,47.99,-1.11,3.04,1.93
100,15,100.604,132.43,114.51,42.05,-0.62,2.53,1.91
100,16,100.646,81.96,83.28,27.22,0.25,1.64,1.89
100,17,100.688,58.16,41.03,22.92,0.13,1.74,1.87
100,18,100.729,19.58,13.07,19.95,0.94,0.9,1.84
100,19,100.771,-18.66,-15.25,5.35,0.87,0.94,1.81
100,20,100.812,-28.95,-18.73,0.49,1.8,-0.03,1.76
100,21,100.854,-33.32,-23.42,2.17,1.7,0.02,1.73
100,22,100.896,-27.68,-17.12,-0.72,1.5,0.2,1.7
100,23,100.938,-39.51,-24.1,-2.3,1.22,0.45,1.67
100,24,100.979,-42.59,-27.05,-2.87,1.54,0.1,1.64
101,1,101.021,-41.48,-33.2,-4.41,1.72,-0.11,1.61
101,2,101.062,-37.28,-25.83,-3.34,1.62,-0.03,1.59
101,3,101.104,-41.32,-28.81,-4.4,1.34,0.23,1.57
101,4,101.146,-23.26,-14.03,-1.71,1.73,-0.18,1.56
101,5,101.188,-21.27,-14.5,-0.97,1.32,0.23,1.55
101,6,101.229,-25.43,-12.56,-1.57,1.4,0.13,1.54
101,7,101.271,-2.19,-3.28,1.37,1.63,-0.1,1.53
101,8,101.312,35.9,36.36,10.38,0.62,0.93,1.55
101,9,101.354,141.9,126.39,35.56,-0.78,2.37,1.59
101,10,101.396,207.83,127.64,31.28,-1.25,2.93,1.68
101,11,101.438,215.8,150.75,33.34,-0.7,2.49,1.79
101,12,101.479,151.86,139.03,33.14,-1.8,3.66,1.86
101,13,101.521,222.08,159.66,51.24,-0.18,2.08,1.9
101,14,101.562,419.57,277.73,45.88,-1.44,3.47,2.04
101,15,101.604,432.66,342.59,62.38,-1.81,3.98,2.17
101,16,101.646,309.98,236.39,40.22,-1.43,3.65,2.22
101,17,101.688,194.33,163.46,37.36,-0.32,2.54,2.21
101,18,101.729,60.54,73.19,13.5,0.31,1.83,2.14
101,19,101.771,-52.14,-9.56,-0.82,1.29,0.76,2.05
101,20,101.812,-84.43,-51.11,-5.26,1.8,0.15,1.95
101,21,101.854,-88.97,-47.37,-8.24,1.94,-0.07,1.87
101,22,101.896,-86.44,-51.51,-12.81,1.46,0.34,1.8
101,23,101.938,-84.47,-43.98,-9.74,1.58,0.15,1.73
101,24,101.979,-82.57,-22.84,-5.64,1.68,0,1.68
102,1,102.021,-81.66,-28.99,-5.88,1.63,0,1.63
102,2,102.062,-79.54,-30.73,-7.52,1.59,0,1.59
102,3,102.104,-73.05,-37.37,-9.8,1.55,0,1.55
102,4,102.146,-54.42,-41.3,-8.93,1.51,0,1.51
102,5,102.188,-47.77,-44.67,-10.38,1.14,0.35,1.49
102,6,102.229,-40.15,-46.11,-11.28,1.25,0.22,1.47
102,7,102.271,-5.58,-37.68,-6.48,0.12,1.34,1.45
102,8,102.312,61.78,22.63,12.13,-0.66,2.14,1.48
102,9,102.354,111.23,38.35,43.01,-0.24,1.78,1.55
102,10,102.396,193.68,71.52,34.59,-0.54,2.16,1.62
102,11,102.438,133.72,86.23,28.19,-0.87,2.58,1.71
102,12,102.479,205.65,136.52,43.43,1.1,0.7,1.79
102,13,102.521,200.11,134.21,34.02,-0.2,2.11,1.91
102,14,102.562,244.19,168.46,55.33,-1.48,3.5,2.02
102,15,102.604,196.36,128.43,31.62,-1.5,3.62,2.12
102,16,102.646,32.93,47.06,10.16,0.6,1.53,2.13
102,17,102.688,16.99,28.48,5.16,0.86,1.24,2.09
102,18,102.729,1.22,5.96,-0.24,1.55,0.51,2.06
102,19,102.771,-5.45,-12.91,2.13,1.94,0.09,2.03
102,20,102.812,-8.26,-9.92,-0.6,1.72,0.28,2
102,21,102.854,-6.8,-21.37,-1.85,1.99,0,1.99
102,22,102.896,-5.52,-21.15,-1.31,1.97,0,1.97
102,23,102.938,-5.41,-14.73,-1.27,1.96,0,1.96
102,24,102.979,-4.88,-16.56,-2.07,1.96,0,1.96
103,1,103.021,-5.5,-18.49,-1.89,2.65,-0.69,1.95
103,2,103.062,-6.54,-16.22,-2.36,2.4,-0.44,1.95
103,3,103.104,-6.24,-15.27,-1.63,1.87,0.08,1.95
103,4,103.146,-4.85,-28.2,-1.93,1.98,-0.03,1.95
103,5,103.188,-2.96,-16.41,0.79,1.81,0.13,1.94
103,6,103.229,-1.88,-23.03,1.92,2.9,-0.96,1.94
103,7,103.271,1.2,-29.42,1.05,2,-0.07,1.93
103,8,103.312,10.59,-13.68,3.78,2.33,-0.4,1.94
103,9,103.354,21.05,-13.26,6.88,1.65,0.3,1.95
103,10,103.396,45.53,3.83,16.59,1.09,0.89,1.98
103,11,103.438,53.28,5.21,21.5,1.18,0.83,2.02
103,12,103.479,44.81,12.76,13.49,0.53,1.52,2.05
103,13,103.521,39.18,6.28,14.94,1.78,0.28,2.06
103,14,103.562,47.11,17.7,18.96,0.75,1.33,2.08
103,15,103.604,35.38,-1.48,11.21,0.62,1.47,2.08
103,16,103.646,27.65,-9999,-9999,2,0.08,2.09
103,17,103.688,22.06,-9999,-9999,2.13,-0.03,2.1
103,18,103.729,11.15,-9999,-9999,2.35,-0.22,2.13
103,19,103.771,2.15,-9999,-9999,2.3,-0.19,2.12
103,20,103.812,-0.97,-9999,-9999,2.1,0,2.1
103,21,103.854,-1,-9999,-9999,2.09,0,2.09
103,22,103.896,-1.25,-9999,-9999,2.08,0,2.08
103,23,103.938,-1.14,-9999,-9999,2.07,0,2.07
103,24,103.979,-1.29,-9999,-9999,2.05,0,2.05
104,1,104.021,-1.38,-9999,-9999,2.04,0,2.04
104,2,104.062,-1.49,-9999,-9999,2.03,0,2.03
104,3,104.104,-1.37,-9999,-9999,2.01,0,2.01
104,4,104.146,-1.63,-9999,-9999,1.99,0,1.99
104,5,104.188,-1.49,-9999,-9999,1.99,0,1.99
104,6,104.229,-0.85,-9999,-9999,2.76,-0.78,1.97
104,7,104.271,4.91,-9999,-9999,2.62,-0.65,1.98
104,8,104.312,17.97,-9999,-9999,2.32,-0.34,1.98
104,9,104.354,46.34,-9999,-9999,1.78,0.2,1.98
104,10,104.396,64.36,-9999,-9999,1.46,0.55,2.01
104,11,104.438,57.83,-9999,-9999,1.53,0.5,2.03
104,12,104.479,78.99,-9999,-9999,1.18,0.87,2.05
104,13,104.521,54.07,-9999,-9999,1.57,0.49,2.06
104,14,104.562,43.11,-9999,-9999,1.77,0.28,2.05
104,15,104.604,43.92,-9999,-9999,1.79,0.27,2.06
104,16,104.646,60.89,-9999,-9999,1.51,0.55,2.07
104,17,104.688,40.99,-9999,-9999,1.86,0.22,2.08
104,18,104.729,21.96,-9999,-9999,2.23,-0.16,2.07
104,19,104.771,3.56,-9999,-9999,2.55,-0.5,2.04
104,20,104.812,-7.67,-9999,-9999,2.01,0,2.01
104,21,104.854,-8.79,-9999,-9999,1.98,0,1.98
104,22,104.896,-7.73,-9999,-9999,1.95,0,1.95
104,23,104.938,-13.64,-9999,-9999,1.94,0,1.94
104,24,104.979,-12.35,-9999,-9999,1.92,0,1.92
105,1,105.021,-13.33,-9999,-9999,1.91,0,1.91
105,2,105.062,-11.24,-9999,-9999,1.9,0,1.9
105,3,105.104,-14.85,-9999,-9999,1.89,0,1.89
105,4,105.146,-13.59,-9999,-9999,1.87,0,1.87
105,5,105.188,-32.21,-9999,-9999,1.85,0,1.85
105,6,105.229,-26.57,-9999,-9999,2.65,-0.84,1.81
105,7,105.271,12.09,-9999,-9999,1.92,-0.12,1.8
105,8,105.312,88.99,-9999,-9999,0.66,1.16,1.82
105,9,105.354,144.2,-9999,-9999,0.07,1.83,1.9
105,10,105.396,193.81,-9999,-9999,-0.46,2.46,2
105,11,105.438,150.32,-9999,-9999,0.09,2.01,2.1
105,12,105.479,95.15,-9999,-9999,0.82,1.34,2.15
105,13,105.521,93.11,-9999,-9999,0.88,1.28,2.16
105,14,105.562,73.56,-23.61,15.4,0.94,1.24,2.18
105,15,105.604,121.68,-2.87,31.94,0.53,1.68,2.21
105,16,105.646,140.78,8.11,34.19,0.66,1.65,2.31
105,17,105.688,80.32,-5.67,33.65,0.83,1.51,2.34
105,18,105.729,34.91,-21.59,10.78,1.97,0.34,2.32
105,19,105.771,4.36,-28.44,7.01,2.56,-0.28,2.28
105,20,105.812,-8.87,-37.64,1.01,1.84,0.38,2.22
105,21,105.854,-8.1,-31.12,1.27,2.17,0,2.17
105,22,105.896,-5.59,-19.5,-0.1,2.13,0,2.13
105,23,105.938,-3.53,-17.01,-1.71,2.11,0,2.11
105,24,105.979,-3.38,-12.91,5.67,2.55,-0.46,2.09
106,1,106.021,-4.46,-35.34,4.2,2.72,-0.65,2.07
106,2,106.062,-3.31,-11.86,2.41,2.06,-0.02,2.04
106,3,106.104,-2.98,-20.02,-0.12,2.12,-0.1,2.02
106,4,106.146,-2.88,-8.83,1.52,2.82,-0.82,2
106,5,106.188,-3.04,-14.71,1.53,2.22,-0.25,1.98
106,6,106.229,-1.73,-7.57,2.82,1.76,0.2,1.96
106,7,106.271,29.24,5.54,5.41,1.18,0.77,1.95
106,8,106.312,50.06,2.94,6.58,0.3,1.67,1.98
106,9,106.354,87,30.64,20.86,-1.72,3.73,2.01
106,10,106.396,195.9,101.3,63.15,0.12,1.97,2.09
106,11,106.438,174.07,87.31,49.29,-1.42,3.63,2.21
106,12,106.479,185.76,109.16,46.59,-0.24,2.52,2.28
106,13,106.521,236.94,147.84,77.56,-0.81,3.17,2.36
106,14,106.562,182.9,113.86,58.6,-0.57,3.01,2.44
106,15,106.604,191.49,107.9,56.84,-1.06,3.55,2.48
106,16,106.646,104.47,66.55,34.16,0.03,2.48,2.52
106,17,106.688,83.52,45.22,32.08,-0.02,2.52,2.49
106,18,106.729,26.74,27.61,23.27,0.55,1.9,2.45
106,19,106.771,-10.1,-5.64,7.68,1.08,1.29,2.38
106,20,106.812,-58.09,-3.89,-0.64,2.29,0,2.29
106,21,106.854,-31.81,-2.88,-0.23,2.19,0,2.19
106,22,106.896,-38.27,-14.58,-0.89,2.13,0,2.13
106,23,106.938,-49.61,-12.99,-1.5,2.07,0,2.07
106,24,106.979,-13.55,-5.36,0.05,2.03,0,2.03
107,1,107.021,-6.51,-1.31,0.02,2.04,0,2.04
107,2,107.062,-6.27,-0.38,0.24,2.04,0,2.04
107,3,107.104,-9.16,0.74,-2.39,2.03,0,2.03
107,4,107.146,-7.31,-3.3,0.08,2.02,0,2.02
107,5,107.188,-5.78,0.43,0.39,2.01,0,2.01
107,6,107.229,-4.56,-0.4,0.33,0.53,1.47,2
107,7,107.271,-0.86,-1.41,-0.11,1.5,0.5,2
107,8,107.312,20.8,1.04,3.06,3.61,-1.61,2
107,9,107.354,51.74,14.24,15.24,-0.04,2.07,2.03
107,10,107.396,48.47,13.37,12.11,1.36,0.7,2.06
107,11,107.438,140.63,77.91,53.11,-0.99,3.09,2.1
107,12,107.479,254.87,111.88,88.66,-0.89,3.12,2.23
107,13,107.521,214.88,178.95,70.4,-0.66,3.05,2.39
107,14,107.562,190.46,83.71,45.48,-0.49,2.93,2.44
107,15,107.604,136.64,91.37,28.26,-0.06,2.55,2.49
107,16,107.646,114.81,79.17,44.62,0.44,2.07,2.51
107,17,107.688,93.69,61.51,28.3,-0.1,2.62,2.52
107,18,107.729,44.43,45.11,19.17,0.64,1.86,2.51
107,19,107.771,-5.16,-2.75,8.73,1.48,0.98,2.46
107,20,107.812,-13.16,-28.38,-0.09,2.38,0,2.38
107,21,107.854,-8.08,-13.96,-1.1,2.31,0,2.31
107,22,107.896,-5.03,-10.57,-0.71,2.28,0,2.28
107,23,107.938,-23.17,-15.18,-1.88,2.54,-0.31,2.24
107,24,107.979,-22.6,-35.17,-6.04,2.64,-0.47,2.18
108,1,108.021,-19.03,-35.93,-5.94,2.35,-0.2,2.15
108,2,108.062,-15.48,-20.57,-5.16,2.74,-0.62,2.13
108,3,108.104,-18.58,-17.38,-3.01,2.11,0,2.11
108,4,108.146,-17.21,-23.76,-4.68,2.12,-0.03,2.1
108,5,108.188,-7.36,-24.64,-4.45,1.42,0.66,2.09
108,6,108.229,-3.49,-22.16,-5.03,3.37,-1.28,2.09
108,7,108.271,43.02,12,8.56,3.08,-0.97,2.12
108,8,108.312,56.78,23,9.33,-0.07,2.23,2.16
108,9,108.354,252.35,143.95,68.79,-1.22,3.46,2.24
108,10,108.396,337.8,172.56,72.68,0.25,2.15,2.4
108,11,108.438,449.12,242.19,90.78,-1.46,4.07,2.61
108,12,108.479,426.38,282.68,105.33,-2.44,5.36,2.92
108,13,108.521,485.4,292.53,98.73,-1.74,4.82,3.08
108,14,108.562,189,153.3,23.84,-0.44,3.63,3.2
108,15,108.604,215.27,146.23,85.07,-1.12,4.28,3.16
108,16,108.646,144.18,95.69,59.71,-0.52,3.68,3.16
108,17,108.688,123.55,110.44,16.4,-0.3,3.43,3.14
108,18,108.729,15.07,34.24,17.88,0.75,2.32,3.07
108,19,108.771,-15.06,-1.2,-1.3,2,0.96,2.96
108,20,108.812,-25.25,-8.32,14.94,2.86,0,2.86
108,21,108.854,-52.58,-8.82,-7,2.77,0,2.77
108,22,108.896,-69.94,-1.76,0,2.66,0,2.66
108,23,108.938,-85.4,-41.31,0.42,2.34,0.22,2.56
108,24,108.979,-68.41,-37.64,-0.58,1.82,0.65,2.47
109,1,109.021,-44.4,-22.02,0.89,2.42,0,2.42
109,2,109.062,-14.8,-15.57,7.57,2.41,0,2.41
109,3,109.104,-20.06,-18.48,16.12,2.41,0,2.41
109,4,109.146,-19.02,-0.64,-1.33,2.4,0,2.4
109,5,109.188,-16.67,-3.07,-2.83,2.38,0,2.38
109,6,109.229,-4.94,-12.45,6.53,11.49,-9.11,2.38
109,7,109.271,6.08,-13.93,5.73,3.06,-0.67,2.39
109,8,109.312,41.81,27.66,19.32,2.06,0.35,2.41
109,9,109.354,87.32,28.26,28.45,-1.72,4.14,2.42
109,10,109.396,175.65,88.76,60.54,-3.46,6,2.53
109,11,109.438,92.2,49.88,23.04,-0.13,2.72,2.59
109,12,109.479,164.97,96.22,47.84,-0.08,2.69,2.61
109,13,109.521,263.6,172.55,76.23,-2.36,5.09,2.73
109,14,109.562,316.12,203.25,77.56,-1.64,4.56,2.92
109,15,109.604,202.12,138.36,55.38,-1.96,4.96,3
109,16,109.646,120.35,95.67,54.97,-1.04,4.06,3.02
109,17,109.688,118.49,103.23,46.91,-0.06,3.05,2.99
109,18,109.729,11.22,30.47,12.63,0.4,2.52,2.92
109,19,109.771,-39.95,7.66,0.16,0.51,2.3,2.81
109,20,109.812,-88.92,-0.78,0.62,2.67,0,2.67
109,21,109.854,-52.28,-0.23,-0.05,2.56,0,2.56
109,22,109.896,-23.72,4.29,-7.21,2.52,0,2.52
109,23,109.938,-39.95,-14.05,-4.11,2.49,0,2.49
109,24,109.979,-72.91,-3.05,-1.23,2.43,0,2.43
110,1,110.021,-81.53,-35.64,-9.86,2.34,0,2.34
110,2,110.062,-67.9,-17.27,-1,2.28,0,2.28
110,3,110.104,-63.67,-12.85,-4.08,2.25,0,2.25
110,4,110.146,-59.06,-35.64,-19.57,2.21,0,2.21
110,5,110.188,-52.38,-3.76,-2.11,2.19,0,2.19
110,6,110.229,-39.11,-2.39,0.57,-1.74,3.91,2.17
110,7,110.271,5.7,-4,0.8,-0.23,2.41,2.18
110,8,110.312,67.06,23.62,13.39,0.56,1.68,2.25
110,9,110.354,210.22,119.78,99.66,-3.94,6.32,2.38
110,10,110.396,266.52,165.03,67.57,-4.22,6.77,2.55
110,11,110.438,314.32,205.84,87.36,-3.26,5.98,2.72
110,12,110.479,385.09,223.43,60.68,-1.44,4.34,2.9
110,13,110.521,491.26,344.17,56.41,-1.6,4.69,3.09
110,14,110.562,268.68,242.34,52.59,-0.96,4.21,3.25
110,15,110.604,71.19,75.9,31.14,0.72,2.43,3.16
110,16,110.646,139.37,106.35,49.46,-1.66,4.77,3.11
110,17,110.688,11.23,41.67,-22.34,1.93,1.13,3.06
110,18,110.729,1.89,12.45,5.84,0.82,2.15,2.97
110,19,110.771,-12.99,-33.32,-0.42,2.8,0.09,2.9
110,20,110.812,-13.77,-24.13,-5.74,2.81,0.01,2.82
110,21,110.854,-36.15,-20.91,-7.29,2.76,0,2.76
110,22,110.896,-65.56,-32.69,-8.11,2.67,0,2.67
110,23,110.938,-80.37,-36.89,-11.49,2.57,0,2.57
110,24,110.979,-50.18,-16.17,-5.14,2.49,0,2.49
111,1,111.021,-22.34,-18.68,-4.6,1.76,0.69,2.45
111,2,111.062,-9.77,-7.33,-0.89,3.76,-1.3,2.46
111,3,111.104,-32.42,-9.62,-0.98,2.46,0,2.46
111,4,111.146,-18.06,-6.59,-1.14,2.42,0,2.42
111,5,111.188,-18.37,-8.39,-0.74,2.4,0,2.4
111,6,111.229,-1.88,-1.97,0.12,-1.52,3.9,2.38
111,7,111.271,29.51,-2.08,1.7,0.96,1.43,2.39
111,8,111.312,113.87,47.77,27.36,0.32,2.14,2.46
111,9,111.354,195.43,144.95,46.26,-2.58,5.16,2.59
111,10,111.396,172.38,125.34,29.07,-1.53,4.25,2.72
111,11,111.438,208.8,135.66,36.46,-0.23,3.05,2.82
111,12,111.479,313.69,199.9,76,-2.29,5.24,2.95
111,13,111.521,386.89,300.45,84.47,-3,6.17,3.16
111,14,111.562,350.79,202.73,67.31,-1.98,5.24,3.27
111,15,111.604,423.4,302.13,75.86,-2.57,5.97,3.4
111,16,111.646,360.54,214.87,64.16,-0.78,4.32,3.53
111,17,111.688,227.76,166.93,25.89,0.42,3.05,3.47
111,18,111.729,80.15,67.81,20.71,0.64,2.71,3.34
111,19,111.771,-44.62,19.46,10.49,1.34,1.86,3.21
111,20,111.812,-93.78,-25.97,7.48,2.53,0.51,3.05
111,21,111.854,-96.6,-46.3,-4.97,3.11,-0.21,2.9
111,22,111.896,-94.62,-46.32,-8.57,2.04,0.74,2.78
111,23,111.938,-94.94,-36.8,-5.37,2.68,0,2.68
111,24,111.979,-95.35,-35.77,-0.68,2.6,0,2.6
112,1,112.021,-95.06,-31.46,-1.66,2.52,0,2.52
112,2,112.062,-94.29,-41.82,-6.75,2.46,0,2.46
112,3,112.104,-93.72,-56.02,4.02,2.41,0,2.41
112,4,112.146,-92.46,-30.31,-7.35,2.35,0,2.35
112,5,112.188,-90.07,-8.35,-0.79,2.31,0,2.31
112,6,112.229,-69.44,-16.19,-3.68,0.78,1.5,2.28
112,7,112.271,38.74,16.74,7.48,0.23,2.05,2.28
112,8,112.312,186.18,86.96,18.45,-0.9,3.24,2.34
112,9,112.354,332.13,217.57,80.07,0.37,2.08,2.45
112,10,112.396,457.15,297.87,80.84,-3.45,6.09,2.63
112,11,112.438,545.24,336.91,77.6,-1.1,3.99,2.88
112,12,112.479,611.49,408.98,106.29,-2.02,5.33,3.31
112,13,112.521,619.54,520.68,320.88,-12.18,15.82,3.64
112,14,112.562,549.23,400.69,96.47,-0.42,4.27,3.85
112,15,112.604,382.17,283.44,77.98,-1.94,5.88,3.95
112,16,112.646,183.14,131.38,41.21,1.38,2.52,3.9
112,17,112.688,192.26,141.33,21.89,2.15,1.6,3.75
112,18,112.729,82.63,103.22,25.85,1.54,2.08,3.62
112,19,112.771,-62.87,-0.18,11.06,2.01,1.46,3.47
112,20,112.812,-97.17,-23.46,-2.69,3.32,0,3.32
112,21,112.854,-101.06,-35.1,0.88,3.19,0,3.19
112,22,112.896,-98.51,-31.22,8.53,3.08,0,3.08
112,23,112.938,-97.53,-30.88,-7.2,3,0,3
112,24,112.979,-91.09,-13.64,-5.33,2.93,0,2.93
113,1,113.021,-83.88,-26.27,-8.25,2.88,0,2.88
113,2,113.062,-72.29,-65.65,-36.06,4.61,-1.78,2.83
113,3,113.104,-61.58,-53.53,-6.86,4.04,-1.25,2.8
113,4,113.146,-43.37,-40.5,-6.37,3.04,-0.27,2.78
113,5,113.188,-46.32,-38.04,-14.25,2.31,0.46,2.77
113,6,113.229,-31.62,-40.3,-9.59,2.14,0.61,2.75
113,7,113.271,24.63,-19.84,-4.96,2.76,-0.01,2.75
113,8,113.312,111.96,41.54,12.54,2.48,0.34,2.82
113,9,113.354,204.63,98.65,35.83,2.54,0.37,2.91
113,10,113.396,370.87,257.45,77.34,1.84,1.26,3.09
113,11,113.438,367.06,201.18,48.65,0.08,3.24,3.32
113,12,113.479,201.43,150.43,47.65,-0.05,3.55,3.5
113,13,113.521,242.24,165.29,45.49,-0.59,4.16,3.57
113,14,113.562,191.06,127.13,32.92,0.94,2.72,3.67
113,15,113.604,204.37,133.22,78.69,-0.96,4.65,3.69
113,16,113.646,215.46,156.68,76.21,-0.5,4.29,3.78
113,17,113.688,69.5,78.91,40.3,1.01,2.75,3.76
113,18,113.729,8.94,26.21,-1.5,2.46,1.21,3.66
113,19,113.771,-9.94,-2.16,8.36,4.1,-0.54,3.55
113,20,113.812,-22.26,-8.24,1.18,3.06,0.41,3.47
113,21,113.854,-24.02,-12.35,3.01,2.62,0.78,3.41
113,22,113.896,-32.59,-27.71,-0.49,4.21,-0.87,3.34
113,23,113.938,-24.28,-17.96,-0.21,3.93,-0.66,3.27
113,24,113.979,-22.27,-3.47,2.42,4.09,-0.85,3.24
114,1,114.021,-18.42,-20.87,8.48,3.44,-0.24,3.2
114,2,114.062,-19.18,-22.14,3.97,3.43,-0.28,3.15
114,3,114.104,-15.17,-26.66,0.78,3.01,0.1,3.11
114,4,114.146,-9.57,-30.95,-1.62,4.43,-1.36,3.07
114,5,114.188,-7.2,-16.56,-1.66,3.04,0,3.04
114,6,114.229,-2.98,-12.39,1.44,3.72,-0.69,3.04
114,7,114.271,7.62,-19.77,4.9,3.29,-0.25,3.04
114,8,114.312,26.96,-9.51,5.87,2.48,0.59,3.07
114,9,114.354,54.6,-10.13,18.79,1.49,1.63,3.12
114,10,114.396,80.36,-2.76,17.65,0.74,2.41,3.16
114,11,114.438,90.15,25.71,23.14,0.09,3.12,3.21
114,12,114.479,90.3,5.4,27.93,0.21,3.05,3.27
114,13,114.521,77.31,14.71,18.98,0.66,2.65,3.31
114,14,114.562,82.58,15.18,14.97,0.38,2.97,3.34
114,15,114.604,58.72,13.51,7.61,0.88,2.47,3.35
114,16,114.646,53.5,12.72,9.17,1.09,2.27,3.36
114,17,114.688,25.88,12.12,5.57,1.69,1.66,3.36
114,18,114.729,18.96,-1.62,2.58,2.89,0.44,3.33
114,19,114.771,12.89,-6.9,1.44,2.62,0.7,3.32
114,20,114.812,-7.02,-23.31,-3.82,3.29,0,3.29
114,21,114.854,-8.52,-12.18,-2.22,3.24,0,3.24
114,22,114.896,-5.8,-11.63,-1.95,3.21,0,3.21
114,23,114.938,-4.7,-7.78,-0.75,3.18,0,3.18
114,24,114.979,-2.3,-3.31,-0.18,3.17,0,3.17
115,1,115.021,-1.22,-6.81,-0.65,3.16,0,3.16
115,2,115.062,-1.7,-9.28,-0.87,3.15,0,3.15
115,3,115.104,-2.43,-9.94,-1.11,3.14,0,3.14
115,4,115.146,-1.82,-14.19,-1.92,3.13,0,3.13
115,5,115.188,-2.2,-15.52,-1.28,3.13,0,3.13
115,6,115.229,1.66,-17.29,-0.71,10.81,-7.68,3.13
115,7,115.271,19.8,-10.58,1.6,10.12,-6.99,3.14
115,8,115.312,47.84,5.05,8.58,3.3,-0.14,3.17
115,9,115.354,109.01,49.73,17.66,1.04,2.21,3.25
115,10,115.396,166.19,67.34,59.18,2.58,0.79,3.36
115,11,115.438,357.82,195.73,131.83,-3.76,7.29,3.52
115,12,115.479,589.42,277.47,54.19,-6.36,10.26,3.91
115,13,115.521,604.02,406.68,225.95,-3.68,7.9,4.23
115,14,115.562,256.9,-9999,-9999,-2.76,7.15,4.4
115,15,115.604,195.19,76.61,39.14,0.08,4.27,4.36
115,16,115.646,173.98,73.21,27.49,3.56,0.77,4.33
115,17,115.688,97.21,56.91,31.25,2.86,1.45,4.31
115,18,115.729,24.44,10.58,24.15,3.42,0.8,4.22
